"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   ,    "Sens_Geo"    ,    "Sens_AoA"    ,    "Sens_Mach"   ,   "Sens_Press"   ,    "Sens_Temp"   
          0,           0,         264,       -3.29349762,      -5.827692608,      -6.323859637,                 0,      -8.621057109,      -4.194432836,                 0,   -0.003645005127,      0.6497917894,   -2.96448809e-05,                 0
          0,           0,         265,      -3.293903059,      -5.826235377,      -6.313508622,                 0,      -8.618185107,      -4.196835486,                 0,   -0.003726928168,       0.664375004,  -2.896469428e-05,                 0
          0,           0,         266,      -3.286168792,      -5.823807311,      -6.302743573,                 0,      -8.608928558,      -4.199289948,                 0,   -0.003812681397,      0.6782552799,  -2.822420886e-05,                 0
          0,           0,         267,      -3.271067708,      -5.820481377,      -6.291837883,                 0,      -8.594074035,      -4.201795661,                 0,   -0.003902092083,      0.6913804252,  -2.742573372e-05,                 0
          0,           0,         268,      -3.250072092,      -5.816345411,       -6.28101993,                 0,      -8.574780729,      -4.204351893,                 0,   -0.003994978615,      0.7037006028,  -2.657199597e-05,                 0
          0,           0,         269,       -3.22493624,      -5.811498995,      -6.270473821,                 0,       -8.55233154,      -4.206957741,                 0,   -0.004091151286,      0.7151690568,  -2.566610511e-05,                 0
          0,           0,         270,      -3.197329994,      -5.806050123,      -6.260343012,                 0,      -8.527932161,      -4.209612125,                 0,   -0.004190412834,      0.7257427832,  -2.471151101e-05,                 0
          0,           0,         271,      -3.168633541,      -5.800111877,      -6.250735348,                 0,       -8.50259847,      -4.212313787,                 0,   -0.004292558725,      0.7353831352,  -2.371195698e-05,                 0
          0,           0,         272,      -3.139882039,      -5.793799295,      -6.241728566,                 0,      -8.477122437,      -4.215061299,                 0,   -0.004397377209,      0.7440563496,  -2.267142882e-05,                 0
          0,           0,         273,      -3.111798152,      -5.787226572,      -6.233375627,                 0,       -8.45208665,      -4.217853061,                 0,    -0.00450464916,      0.7517339859,  -2.159410135e-05,                 0
          0,           0,         274,      -3.084857244,      -5.780504688,      -6.225709569,                 0,      -8.427900035,      -4.220687305,                 0,   -0.004614147721,      0.7583932707,  -2.048428351e-05,                 0
          0,           0,         275,      -3.059353702,      -5.773739482,      -6.218747745,                 0,      -8.404837417,      -4.223562112,                 0,   -0.004725637824,       0.764017343,  -1.934636349e-05,                 0
          0,           0,         276,      -3.035455781,      -5.767030194,      -6.212495417,                 0,      -8.383074671,      -4.226475414,                 0,   -0.004838875583,      0.7685953966,  -1.818475491e-05,                 0
          0,           0,         277,      -3.013246644,      -5.760468431,      -6.206948759,                 0,      -8.362716814,      -4.229425013,                 0,   -0.004953607648,      0.7721227199,  -1.700384536e-05,                 0
          0,           0,         278,       -2.99275343,       -5.75413751,       -6.20209733,                 0,      -8.343819156,      -4.232408596,                 0,   -0.005069570538,      0.7746006353,  -1.580794825e-05,                 0
          0,           0,         279,      -2.973967156,       -5.74811213,      -6.197926095,                 0,      -8.326402665,      -4.235423756,                 0,   -0.005186490026,      0.7760363417,  -1.460125896e-05,                 0
          0,           0,         280,      -2.956856085,      -5.742458297,      -6.194417079,                 0,      -8.310464878,      -4.238468009,                 0,    -0.00530408062,      0.7764426661,  -1.338781605e-05,                 0
          0,           0,         281,      -2.941374571,      -5.737233465,      -6.191550698,                 0,      -8.295987543,      -4.241538824,                 0,   -0.005422045185,      0.7758377326,  -1.217146814e-05,                 0
          0,           0,         282,      -2.927468871,      -5.732486817,      -6.189306848,                 0,      -8.282941926,      -4.244633642,                 0,   -0.005540074765,      0.7742445587,  -1.095584702e-05,                 0
          0,           0,         283,      -2.915080927,      -5.728259669,      -6.187665768,                 0,      -8.271292479,      -4.247749905,                 0,   -0.005657848635,      0.7716905885,   -9.74434716e-06,                 0
          0,           0,         284,      -2.904150817,      -5.724585934,      -6.186608745,                 0,      -8.260999368,      -4.250885082,                 0,   -0.005775034621,      0.7682071771,  -8.540111814e-06,                 0
          0,           0,         285,      -2.894618335,      -5.721492642,      -6.186118653,                 0,      -8.252020225,      -4.254036692,                 0,   -0.005891289733,      0.7638290359,  -7.346025687e-06,                 0
          0,           0,         286,      -2.886424008,      -5.719000469,      -6.186180379,                 0,      -8.244311359,      -4.257202333,                 0,   -0.006006261107,      0.7585936555,  -6.164713877e-06,                 0
          0,           0,         287,      -2.879509762,      -5.717124277,      -6.186781123,                 0,       -8.23782862,        -4.2603797,                 0,   -0.006119587284,      0.7525407169,  -4.998546785e-06,                 0
          0,           0,         288,      -2.873819356,      -5.715873647,       -6.18791061,                 0,       -8.23252801,      -4.263566608,                 0,   -0.006230899836,      0.7457115053,  -3.849650453e-06,                 0
          0,           0,         289,      -2.869298691,       -5.71525339,      -6.189561193,                 0,      -8.228366148,      -4.266761008,                 0,   -0.006339825308,        0.73814834,  -2.719921725e-06,                 0
          0,           0,         290,      -2.865896037,      -5.715264041,      -6.191727885,                 0,      -8.225300628,      -4.269960999,                 0,   -0.006445987488,        0.72989403,  -1.611047483e-06,                 0
          0,           0,         291,      -2.863562227,      -5.715902324,      -6.194408292,                 0,      -8.223290324,      -4.273164836,                 0,    -0.00654900996,      0.7209913694,  -5.245271679e-07,                 0
          0,           0,         292,       -2.86225083,       -5.71716159,      -6.197602482,                 0,      -8.222295649,      -4.276370933,                 0,   -0.006648518914,      0.7114826789,   5.383022682e-07,                 0
          0,           0,         293,      -2.861918333,      -5.719032229,      -6.201312767,                 0,      -8.222278807,      -4.279577861,                 0,   -0.006744146178,      0.7014094041,   1.576239884e-06,                 0
          0,           0,         294,      -2.862524318,      -5.721502047,      -6.205543429,                 0,       -8.22320403,      -4.282784343,                 0,   -0.006835532411,      0.6908117752,   2.588193616e-06,                 0
          0,           0,         295,      -2.864031659,      -5.724556616,      -6.210300362,                 0,      -8.225037823,      -4.285989236,                 0,   -0.006922330403,       0.679728534,   3.573153368e-06,                 0
          0,           0,         296,      -2.866406721,      -5.728179596,      -6.215590671,                 0,      -8.227749205,       -4.28919152,                 0,   -0.007004208448,      0.6681967304,   4.530165154e-06,                 0
          0,           0,         297,      -2.869619571,      -5.732353025,      -6.221422196,                 0,      -8.231309958,      -4.292390268,                 0,   -0.007080853686,      0.6562515889,   5.458307059e-06,                 0
          0,           0,         298,      -2.873644196,      -5.737057573,      -6.227802993,                 0,      -8.235694881,      -4.295584626,                 0,   -0.007151975393,      0.6439264452,   6.356667686e-06,                 0
          0,           0,         299,      -2.878458718,      -5.742272772,       -6.23474076,                 0,      -8.240882039,      -4.298773781,                 0,    -0.00721730813,      0.6312527497,   7.224327698e-06,                 0
          0,           0,         300,       -2.88404561,      -5.747977205,      -6.242242216,                 0,      -8.246853022,      -4.301956925,                 0,   -0.007276614696,      0.6182601336,   8.060344907e-06,                 0
          0,           0,         301,      -2.890391901,      -5.754148667,      -6.250312432,                 0,      -8.253593192,      -4.305133224,                 0,   -0.007329688833,      0.6049765316,   8.863743273e-06,                 0
          0,           0,         302,      -2.897489378,      -5.760764284,      -6.258954116,                 0,      -8.261091924,      -4.308301781,                 0,   -0.007376357619,       0.591428354,    9.63350604e-06,                 0
          0,           0,         303,      -2.905334765,      -5.767800589,      -6.268166861,                 0,      -8.269342839,      -4.311461598,                 0,   -0.007416483509,      0.5776407015,    1.03685731e-05,                 0
          0,           0,         304,      -2.913929897,      -5.775233566,      -6.277946339,                 0,      -8.278344023,      -4.314611542,                 0,   -0.007449965979,      0.5636376108,   1.106784259e-05,                 0
          0,           0,         305,      -2.923281862,      -5.783038633,      -6.288283457,                 0,      -8.288098217,      -4.317750309,                 0,   -0.007476742738,       0.549442324,    1.17301765e-05,                 0
          0,           0,         306,      -2.933403127,      -5.791190589,      -6.299163469,                 0,      -8.298612991,      -4.320876395,                 0,   -0.007496790489,      0.5350775707,    1.23544101e-05,                 0
          0,           0,         307,      -2.944311636,      -5.799663493,      -6.310565056,                 0,       -8.30990088,      -4.323988062,                 0,   -0.007510125214,      0.5205658527,    1.29393648e-05,                 0
          0,           0,         308,      -2.956030873,      -5.808430497,      -6.322459375,                 0,      -8.321979472,      -4.327083315,                 0,   -0.007516801985,      0.5059297224,   1.348386396e-05,                 0
          0,           0,         309,      -2.968589888,       -5.81746361,      -6.334809098,                 0,      -8.334871447,       -4.33015988,                 0,   -0.007516914295,      0.4911920442,   1.398675111e-05,                 0
          0,           0,         310,      -2.982023264,      -5.826733405,      -6.347567475,                 0,      -8.348604536,      -4.333215186,                 0,   -0.007510592933,      0.4763762323,   1.444691004e-05,                 0
          0,           0,         311,      -2.996371012,      -5.836208651,      -6.360677445,                 0,      -8.363211372,      -4.336246352,                 0,   -0.007498004407,      0.4615064558,   1.486328604e-05,                 0
          0,           0,         312,      -3.011678371,      -5.845855902,      -6.374070867,                 0,      -8.378729205,       -4.33925018,                 0,   -0.007479348965,      0.4466078048,   1.523490779e-05,                 0
          0,           0,         313,      -3.027995448,      -5.855639022,      -6.387667931,                 0,      -8.395199414,      -4.342223156,                 0,   -0.007454858224,      0.4317064133,     1.5560909e-05,                 0
          0,           0,         314,      -3.045376643,      -5.865518673,      -6.401376858,                 0,      -8.412666731,      -4.345161452,                 0,   -0.007424792481,      0.4168295339,   1.584054945e-05,                 0
          0,           0,         315,      -3.063879748,      -5.875451795,      -6.415093988,                 0,      -8.431178065,      -4.348060935,                 0,   -0.007389437726,      0.4020055632,   1.607323454e-05,                 0
          0,           0,         316,      -3.083564554,      -5.885391091,       -6.42870439,                 0,      -8.450780735,      -4.350917192,                 0,   -0.007349102432,       0.387264015,   1.625853303e-05,                 0
          0,           0,         317,      -3.104490726,      -5.895284587,      -6.442083128,                 0,      -8.471519847,      -4.353725542,                 0,   -0.007304114166,      0.3726354448,    1.63961923e-05,                 0
          0,           0,         318,      -3.126714562,      -5.905075288,      -6.455097281,                 0,      -8.493434451,      -4.356481079,                 0,   -0.007254816082,      0.3581513246,   1.648615084e-05,                 0
          0,           0,         319,      -3.150284112,      -5.914701037,      -6.467608804,                 0,      -8.516551906,        -4.3591787,                 0,   -0.007201563358,      0.3438438738,    1.65285475e-05,                 0
          0,           0,         320,      -3.175231806,      -5.924094619,      -6.479478227,                 0,      -8.540879693,      -4.361813154,                 0,   -0.007144719634,       0.329745849,   1.652372742e-05,                 0
          0,           0,         321,      -3.201563457,      -5.933184212,      -6.490569103,                 0,      -8.566393613,       -4.36437909,                 0,   -0.007084653507,      0.3158902998,   1.647224438e-05,                 0
          0,           0,         322,      -3.229241956,      -5.941894258,      -6.500752985,                 0,      -8.593020982,      -4.366871119,                 0,   -0.007021735136,      0.3023102958,   1.637485946e-05,                 0
          0,           0,         323,       -3.25816352,      -5.950146811,      -6.509914615,                 0,      -8.620617226,      -4.369283872,                 0,   -0.006956333009,      0.2890386327,   1.623253633e-05,                 0
          0,           0,         324,      -3.288123944,      -5.957863398,      -6.517956891,                 0,      -8.648934358,      -4.371612074,                 0,   -0.006888810919,      0.2761075255,   1.604643293e-05,                 0
          0,           0,         325,      -3.318772715,      -5.964967377,      -6.524805149,                 0,      -8.677580919,      -4.373850615,                 0,    -0.00681952518,      0.2635482956,   1.581789013e-05,                 0
          0,           0,         326,      -3.349555181,      -5.971386708,      -6.530410326,                 0,      -8.705976096,      -4.375994629,                 0,   -0.006748822132,      0.2513910609,   1.554841741e-05,                 0
          0,           0,         327,      -3.379649529,      -5.977057008,      -6.534750675,                 0,      -8.733307343,      -4.378039577,                 0,   -0.006677035942,       0.239664436,   1.523967608e-05,                 0
          0,           0,         328,      -3.407918838,      -5.981924657,      -6.537831888,                 0,      -8.758511958,      -4.379981329,                 0,   -0.006604486736,      0.2283952501,   1.489346044e-05,                 0
          0,           0,         329,      -3.432918735,      -5.985949703,      -6.539685666,                 0,      -8.780315754,      -4.381816248,                 0,   -0.006531479072,      0.2176082889,   1.451167732e-05,                 0
          0,           0,         330,      -3.453017398,      -5.989108293,       -6.54036698,                 0,      -8.797365087,      -4.383541271,                 0,   -0.006458300752,      0.2073260676,   1.409632452e-05,                 0
          0,           0,         331,      -3.466667501,      -5.991394346,      -6.539950391,                 0,      -8.808462674,      -4.385153994,                 0,   -0.006385221983,      0.1975686388,   1.364946866e-05,                 0
          0,           0,         332,      -3.472788821,      -5.992820296,      -6.538525858,                 0,      -8.812853891,      -4.386652741,                 0,   -0.006312494868,      0.1883534398,   1.317322304e-05,                 0
          0,           0,         333,      -3.471103511,      -5.993416791,       -6.53619444,                 0,      -8.810443472,      -4.388036636,                 0,   -0.006240353221,       0.179695183,   1.266972583e-05,                 0
          0,           0,         334,      -3.462231004,      -5.993231377,      -6.533064246,                 0,      -8.801825583,      -4.389305665,                 0,    -0.00616901269,      0.1716057901,   1.214111922e-05,                 0
          0,           0,         335,      -3.447480944,      -5.992326307,      -6.529246855,                 0,      -8.788109598,      -4.390460727,                 0,   -0.006098671145,       0.164094371,      1.158953e-05,                 0
          0,           0,         336,      -3.428474887,      -5.990775694,      -6.524854336,                 0,      -8.770639233,      -4.391503674,                 0,   -0.006029509327,      0.1571672476,   1.101705172e-05,                 0
          0,           0,         337,      -3.406794467,      -5.988662285,      -6.519996909,                 0,      -8.750734132,       -4.39243734,                 0,    -0.00596169171,      0.1508280194,   1.042572908e-05,                 0
          0,           0,         338,      -3.383770124,      -5.986074146,      -6.514781203,                 0,      -8.729528178,      -4.393265558,                 0,   -0.005895367546,      0.1450776694,    9.81754455e-06,                 0
          0,           0,         339,      -3.360412019,      -5.983101495,       -6.50930904,                 0,      -8.707908293,      -4.393993157,                 0,   -0.005830672061,       0.139914706,   9.194407569e-06,                 0
          0,           0,         340,      -3.337430417,      -5.979833894,      -6.503676645,                 0,      -8.686520865,      -4.394625956,                 0,    -0.00576772775,      0.1353353359,   8.558146388e-06,                 0
          0,           0,         341,      -3.315293197,      -5.976357907,      -6.497974193,                 0,      -8.665810096,      -4.395170735,                 0,   -0.005706645764,       0.131333664,   7.910502605e-06,                 0
          0,           0,         342,      -3.294288374,        -5.9727553,      -6.492285613,                 0,      -8.646064225,      -4.395635194,                 0,   -0.005647527311,      0.1279019135,   7.253128384e-06,                 0
          0,           0,         343,      -3.274577613,      -5.969101766,      -6.486688561,                 0,      -8.627457639,      -4.396027902,                 0,   -0.005590465083,      0.1250306602,   6.587586248e-06,                 0
          0,           0,         344,      -3.256237226,      -5.965466148,      -6.481254527,                 0,      -8.610084763,      -4.396358235,                 0,   -0.005535544627,      0.1227090753,     5.9153513e-06,                 0
          0,           0,         345,      -3.239287735,      -5.961910086,      -6.476049013,                 0,      -8.593985559,        -4.3966363,                 0,   -0.005482845682,      0.1209251703,    5.23781564e-06,                 0
          0,           0,         346,      -3.223714443,      -5.958488016,      -6.471131774,                 0,      -8.579163963,      -4.396872853,                 0,   -0.005432443403,      0.1196660367,   4.556294719e-06,                 0
          0,           0,         347,      -3.209481449,      -5.955247425,      -6.466557084,                 0,      -8.565600898,      -4.397079208,                 0,   -0.005384409495,      0.1189180769,   3.872035324e-06,                 0
          0,           0,         348,      -3.196541068,      -5.952229309,      -6.462374009,                 0,      -8.553263328,      -4.397267146,                 0,   -0.005338813205,      0.1186672188,   3.186224833e-06,                 0
          0,           0,         349,        -3.1848401,      -5.949468752,      -6.458626692,                 0,        -8.5421105,      -4.397448811,                 0,   -0.005295722176,      0.1188991111,   2.500001412e-06,                 0
          0,           0,         350,      -3.174323977,      -5.946995571,      -6.455354621,                 0,      -8.532098211,      -4.397636613,                 0,   -0.005255203137,      0.1195992944,   1.814464737e-06,                 0
          0,           0,         351,      -3.164939475,      -5.944834992,      -6.452592893,                 0,      -8.523181726,       -4.39784313,                 0,   -0.005217322442,       0.120753345,   1.130686911e-06,                 0
          0,           0,         352,      -3.156636471,      -5.943008319,      -6.450372446,                 0,      -8.515317744,      -4.398081004,                 0,   -0.005182146435,      0.1223469894,   4.497231807e-07,                 0
          0,           0,         353,      -3.149369062,      -5.941533565,      -6.448720272,                 0,      -8.508465728,      -4.398362849,                 0,   -0.005149741659,      0.1243661883,   -2.27377875e-07,                 0
          0,           0,         354,      -3.143096238,      -5.940426043,      -6.447659607,                 0,       -8.50258878,       -4.39870116,                 0,   -0.005120174894,      0.1267971886,  -8.995650083e-07,                 0
          0,           0,         355,      -3.137782278,      -5.939698885,      -6.447210072,                 0,      -8.497654201,      -4.399108222,                 0,   -0.005093513065,      0.1296265451,  -1.565776093e-06,                 0
          0,           0,         356,      -3.133396932,      -5.939363495,      -6.447387795,                 0,      -8.493633839,      -4.399596034,                 0,   -0.005069822992,      0.1328411124,  -2.224931284e-06,                 0
          0,           0,         357,      -3.129915476,      -5.939429939,      -6.448205482,                 0,      -8.490504278,      -4.400176233,                 0,    -0.00504917103,      0.1364280089,  -2.875927739e-06,                 0
          0,           0,         358,      -3.127318668,      -5.939907246,      -6.449672451,                 0,      -8.488246911,      -4.400860022,                 0,   -0.005031622593,      0.1403745563,  -3.517636042e-06,                 0
          0,           0,         359,      -3.125592644,      -5.940803649,      -6.451794623,                 0,      -8.486847944,      -4.401658118,                 0,   -0.005017241592,      0.1446681977,   -4.14889842e-06,                 0
          0,           0,         360,      -3.124728764,      -5.942126752,      -6.454574459,                 0,      -8.486298328,      -4.402580689,                 0,   -0.005006089797,      0.1492963979,  -4.768528785e-06,                 0
          0,           0,         361,      -3.124723437,      -5.943883627,      -6.458010857,                 0,      -8.486593663,      -4.403637313,                 0,   -0.004998226151,      0.1542465305,  -5.375314598e-06,                 0
          0,           0,         362,      -3.125577931,      -5.946080846,      -6.462098985,                 0,      -8.487734061,      -4.404836937,                 0,   -0.004993706049,      0.1595057561,  -5.968020477e-06,                 0
          0,           0,         363,      -3.127298171,      -5.948724458,      -6.466830072,                 0,      -8.489723996,      -4.406187839,                 0,   -0.004992580602,      0.1650608968,  -6.545393447e-06,                 0
          0,           0,         364,      -3.129894547,      -5.951819896,      -6.472191131,                 0,      -8.492572136,      -4.407697604,                 0,   -0.004994895909,      0.1708983104,  -7.106169682e-06,                 0
          0,           0,         365,      -3.133381726,      -5.955371836,       -6.47816463,                 0,      -8.496291174,        -4.4093731,                 0,   -0.005000692343,      0.1770037699,  -7.649082544e-06,                 0
          0,           0,         366,      -3.137778472,      -5.959383996,      -6.484728105,                 0,      -8.500897641,      -4.411220459,                 0,   -0.005010003879,      0.1833623525,   -8.17287171e-06,                 0
          0,           0,         367,      -3.143107493,      -5.963858877,      -6.491853714,                 0,      -8.506411731,      -4.413245064,                 0,    -0.00502285747,      0.1899583405,  -8.676293148e-06,                 0
          0,           0,         368,      -3.149395285,       -5.96879745,      -6.499507745,                 0,      -8.512857099,      -4.415451536,                 0,   -0.005039272481,        0.19677514,   -9.15812968e-06,                 0
          0,           0,         369,      -3.156672008,      -5.974198787,      -6.507650081,                 0,      -8.520260663,       -4.41784373,                 0,   -0.005059260198,      0.2037952173,  -9.617201887e-06,                 0
          0,           0,         370,      -3.164971346,      -5.980059628,      -6.516233643,                 0,      -8.528652367,       -4.42042473,                 0,   -0.005082823405,      0.2110000578,  -1.005237907e-05,                 0
          0,           0,         371,      -3.174330383,      -5.986373887,      -6.525203838,                 0,      -8.538064907,      -4.423196841,                 0,   -0.005109956051,      0.2183701478,  -1.046259002e-05,                 0
          0,           0,         372,      -3.184789434,      -5.993132097,      -6.534498049,                 0,      -8.548533384,      -4.426161594,                 0,   -0.005140642987,      0.2258849799,   -1.08468334e-05,                 0
          0,           0,         373,      -3.196391828,      -6.000320789,      -6.544045214,                 0,      -8.560094838,      -4.429319739,                 0,   -0.005174859802,      0.2335230834,  -1.120418739e-05,                 0
          0,           0,         374,       -3.20918359,      -6.007921806,      -6.553765573,                 0,      -8.572787611,      -4.432671249,                 0,   -0.005212572718,      0.2412620777,  -1.153381856e-05,                 0
          0,           0,         375,      -3.223212946,      -6.015911559,       -6.56357065,                 0,      -8.586650442,      -4.436215316,                 0,   -0.005253738574,      0.2490787501,  -1.183498964e-05,                 0
          0,           0,         376,      -3.238529548,      -6.024260243,      -6.573363586,                 0,      -8.601721171,      -4.439950355,                 0,   -0.005298304875,      0.2569491535,  -1.210706618e-05,                 0
          0,           0,         377,      -3.255183269,      -6.032931022,      -6.583039912,                 0,      -8.618034858,      -4.443873998,                 0,   -0.005346209894,      0.2648487245,  -1.234952188e-05,                 0
          0,           0,         378,      -3.273222333,      -6.041879216,      -6.592488884,                 0,      -8.635621073,      -4.447983095,                 0,   -0.005397382843,      0.2727524179,  -1.256194258e-05,                 0
          0,           0,         379,      -3.292690426,      -6.051051551,      -6.601595453,                 0,      -8.654499962,       -4.45227371,                 0,   -0.005451744067,      0.2806348556,  -1.274402889e-05,                 0
          0,           0,         380,      -3.313622291,      -6.060385504,      -6.610242932,                 0,      -8.674676593,      -4.456741122,                 0,   -0.005509205287,      0.2884704856,  -1.289559735e-05,                 0
          0,           0,         381,      -3.336037065,       -6.06980887,       -6.61831633,                 0,      -8.696132866,       -4.46137982,                 0,   -0.005569669855,      0.2962337493,  -1.301658029e-05,                 0
          0,           0,         382,      -3.359928282,      -6.079239613,      -6.625706268,                 0,      -8.718816064,      -4.466183497,                 0,   -0.005633033036,      0.3038992522,  -1.310702436e-05,                 0
          0,           0,         383,      -3.385249079,      -6.088586151,      -6.632313258,                 0,      -8.742622932,      -4.471145053,                 0,   -0.005699182279,      0.3114419358,  -1.316708782e-05,                 0
          0,           0,         384,      -3.411890658,      -6.097748196,      -6.638052067,                 0,      -8.767378081,      -4.476256591,                 0,   -0.005767997495,      0.3188372466,  -1.319703677e-05,                 0
          0,           0,         385,       -3.43965176,      -6.106618285,      -6.642855767,                 0,       -8.79280591,      -4.481509418,                 0,   -0.005839351325,      0.3260612992,  -1.319724033e-05,                 0
          0,           0,         386,      -3.468197173,      -6.115084087,      -6.646679082,                 0,      -8.818496486,      -4.486894046,                 0,   -0.005913109389,      0.3330910311,  -1.316816509e-05,                 0
          0,           0,         387,      -3.497005261,       -6.12303155,       -6.64950066,                 0,      -8.843868973,      -4.492400205,                 0,   -0.005989130512,      0.3399043454,  -1.311036879e-05,                 0
          0,           0,         388,      -3.525309963,      -6.130348836,      -6.651324001,                 0,      -8.868141985,      -4.498016849,                 0,   -0.006067266937,      0.3464802411,  -1.302449358e-05,                 0
          0,           0,         389,      -3.552053999,      -6.136930895,      -6.652176932,                 0,      -8.890328872,      -4.503732175,                 0,   -0.006147364503,      0.3527989268,  -1.291125885e-05,                 0
          0,           0,         390,      -3.575887563,       -6.14268438,      -6.652109697,                 0,      -8.909284048,      -4.509533653,                 0,   -0.006229262811,      0.3588419188,  -1.277145399e-05,                 0
          0,           0,         391,       -3.59526245,      -6.147532532,      -6.651191879,                 0,      -8.923825078,      -4.515408057,                 0,   -0.006312795364,      0.3645921207,  -1.260593104e-05,                 0
          0,           0,         392,      -3.608662214,      -6.151419518,      -6.649508523,                 0,      -8.932931394,       -4.52134151,                 0,    -0.00639778969,      0.3700338851,  -1.241559748e-05,                 0
          0,           0,         393,      -3.614946021,      -6.154313775,      -6.647155843,                 0,      -8.935972378,      -4.527319542,                 0,   -0.006484067456,      0.3751530573,  -1.220140932e-05,                 0
          0,           0,         394,      -3.613680256,      -6.156209935,      -6.644236908,                 0,      -8.932873308,      -4.533327162,                 0,   -0.006571444584,      0.3799370009,  -1.196436453e-05,                 0
          0,           0,         395,      -3.605279606,      -6.157129094,      -6.640857632,                 0,       -8.92413558,      -4.539348935,                 0,   -0.006659731357,       0.384374606,  -1.170549689e-05,                 0
          0,           0,         396,      -3.590869514,      -6.157117389,      -6.637123292,                 0,      -8.910700253,      -4.545369089,                 0,   -0.006748732553,      0.3884562825,  -1.142587043e-05,                 0
          0,           0,         397,      -3.571956078,      -6.156243083,      -6.633135708,                 0,      -8.893725803,       -4.55137162,                 0,   -0.006838247586,      0.3921739381,   -1.11265745e-05,                 0
          0,           0,         398,      -3.550081471,      -6.154592504,      -6.628991106,                 0,      -8.874376038,      -4.557340428,                 0,   -0.006928070688,       0.395520943,  -1.080871932e-05,                 0
          0,           0,         399,      -3.526592115,      -6.152265322,      -6.624778645,                 0,      -8.853678245,      -4.563259451,                 0,   -0.007017991126,      0.3984920854,  -1.047343235e-05,                 0
          0,           0,         400,      -3.502543121,      -6.149369649,      -6.620579521,                 0,       -8.83246053,      -4.569112828,                 0,   -0.007107793468,       0.401083516,   -1.01218551e-05,                 0
          0,           0,         401,      -3.478698832,      -6.146017379,      -6.616466537,                 0,      -8.811346932,      -4.574885056,                 0,   -0.007197257903,      0.4032926869,   -9.75514072e-06,                 0
          0,           0,         402,      -3.455579416,      -6.142320097,      -6.612504052,                 0,      -8.790783168,      -4.580561171,                 0,   -0.007286160631,      0.4051182858,  -9.374451981e-06,                 0
          0,           0,         403,      -3.433518971,      -6.138385743,      -6.608748178,                 0,      -8.771072778,      -4.586126918,                 0,   -0.007374274319,      0.4065601666,  -8.980959859e-06,                 0
          0,           0,         404,      -3.412718226,      -6.134316091,       -6.60524717,                 0,      -8.752412408,       -4.59156893,                 0,    -0.00746136863,        0.40761928,  -8.575842498e-06,                 0
          0,           0,         405,      -3.393286273,       -6.13020504,      -6.602041908,                 0,      -8.734921546,      -4.596874902,                 0,   -0.007547210833,      0.4082976049,  -8.160284527e-06,                 0
          0,           0,         406,      -3.375271304,      -6.126137601,      -6.599166438,                 0,      -8.718665693,       -4.60203375,                 0,   -0.007631566493,      0.4085980827,  -7.735476632e-06,                 0
          0,           0,         407,      -3.358682313,      -6.122189479,      -6.596648516,                 0,       -8.70367359,      -4.607035761,                 0,   -0.007714200235,      0.4085245548,    -7.3026153e-06,                 0
          0,           0,         408,      -3.343504019,      -6.118427097,      -6.594510136,                 0,      -8.689949672,      -4.611872719,                 0,    -0.00779487659,      0.4080817068,  -6.862902642e-06,                 0
          0,           0,         409,      -3.329706943,      -6.114907954,      -6.592768023,                 0,      -8.677482888,      -4.616538008,                 0,   -0.007873360913,      0.4072750173,  -6.417546197e-06,                 0
          0,           0,         410,      -3.317254128,      -6.111681187,      -6.591434079,                 0,      -8.666252875,      -4.621026689,                 0,   -0.007949420365,      0.4061107143,  -5.967758656e-06,                 0
          0,           0,         411,      -3.306105563,      -6.108788261,      -6.590515778,                 0,      -8.656234233,      -4.625335538,                 0,   -0.008022824957,      0.4045957386,  -5.514757401e-06,                 0
          0,           0,         412,      -3.296221067,      -6.106263709,      -6.590016515,                 0,      -8.647399456,      -4.629463061,                 0,   -0.008093348643,      0.4027377133,  -5.059763815e-06,                 0
          0,           0,         413,       -3.28756213,      -6.104135877,      -6.589935899,                 0,      -8.639720938,      -4.633409465,                 0,   -0.008160770455,      0.4005449219,  -4.604002291e-06,                 0
          0,           0,         414,      -3.280093067,      -6.102427622,      -6.590270019,                 0,      -8.633172313,      -4.637176599,                 0,   -0.008224875665,      0.3980262911,  -4.148698903e-06,                 0
          0,           0,         415,      -3.273781714,      -6.101156969,      -6.591011658,                 0,      -8.627729356,      -4.640767866,                 0,   -0.008285456957,      0.3951913801,  -3.695079699e-06,                 0
          0,           0,         416,      -3.268599827,      -6.100337679,      -6.592150492,                 0,       -8.62337057,      -4.644188095,                 0,   -0.008342315614,      0.3920503753,  -3.244368599e-06,                 0
          0,           0,         417,      -3.264523281,      -6.099979746,       -6.59367326,                 0,       -8.62007756,      -4.647443401,                 0,   -0.008395262677,      0.3886140876,  -2.797784895e-06,                 0
          0,           0,         418,      -3.261532154,      -6.100089807,      -6.595563922,                 0,      -8.617835269,      -4.650541006,                 0,   -0.008444120088,      0.3848939539,  -2.356540347e-06,                 0
          0,           0,         419,       -3.25961073,      -6.100671472,      -6.597803815,                 0,      -8.616632115,      -4.653489064,                 0,   -0.008488721794,       0.380902039,  -1.921835916e-06,                 0
