"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   ,    "Sens_Geo"    ,    "Sens_AoA"    ,    "Sens_Mach"   ,   "Sens_Press"   ,    "Sens_Temp"   
          0,           0,        1172,      -4.276165549,       -6.93044544,      -7.578026446,                 0,      -9.673601952,      -4.342607856,                 0,      0.1755619145,       0.982151068,   -8.53897632e-06,                 0
          0,           0,        1173,      -4.282036211,      -6.933143108,      -7.581606553,                 0,      -9.680338867,      -4.344286142,                 0,      0.1755585808,      0.9814051714,  -8.521306823e-06,                 0
          0,           0,        1174,       -4.28875788,      -6.936037392,      -7.585061784,                 0,      -9.688083298,      -4.345966637,                 0,      0.1755555497,      0.9806490346,  -8.504966933e-06,                 0
          0,           0,        1175,      -4.296343637,      -6.939113849,      -7.588344877,                 0,      -9.696861676,      -4.347649117,                 0,      0.1755528299,      0.9798841599,  -8.490021075e-06,                 0
          0,           0,        1176,      -4.304805214,      -6.942355849,      -7.591407332,                 0,      -9.706701625,      -4.349333355,                 0,      0.1755504293,       0.979112092,  -8.476530936e-06,                 0
          0,           0,        1177,      -4.314152099,      -6.945744492,      -7.594200222,                 0,      -9.717631315,      -4.351019123,                 0,      0.1755483546,      0.9783344148,  -8.464555238e-06,                 0
          0,           0,        1178,      -4.324390314,      -6.949258545,      -7.596675155,                 0,      -9.729678477,      -4.352706196,                 0,      0.1755466118,      0.9775527468,  -8.454149516e-06,                 0
          0,           0,        1179,       -4.33552076,      -6.952874393,      -7.598785362,                 0,      -9.742868915,      -4.354394346,                 0,      0.1755452056,      0.9767687375,  -8.445365906e-06,                 0
          0,           0,        1180,      -4.347537009,      -6.956566035,      -7.600486887,                 0,      -9.757224315,      -4.356083349,                 0,      0.1755441399,      0.9759840623,  -8.438252939e-06,                 0
          0,           0,        1181,      -4.360422365,      -6.960305123,      -7.601739827,                 0,       -9.77275904,       -4.35777298,                 0,      0.1755434177,      0.9752004187,  -8.432855348e-06,                 0
          0,           0,        1182,         -4.374146,      -6.964061052,      -7.602509552,                 0,       -9.78947549,      -4.359463014,                 0,      0.1755430409,      0.9744195214,  -8.429213884e-06,                 0
          0,           0,        1183,      -4.388657936,      -6.967801119,      -7.602767863,                 0,       -9.80735747,      -4.361153232,                 0,      0.1755430103,      0.9736430977,  -8.427365145e-06,                 0
          0,           0,        1184,      -4.403882628,       -6.97149076,       -7.60249399,                 0,        -9.8263608,      -4.362843413,                 0,       0.175543326,      0.9728728828,  -8.427341412e-06,                 0
          0,           0,        1185,      -4.419710968,      -6.975093868,      -7.601675377,                 0,      -9.846400244,       -4.36453334,                 0,      0.1755439868,       0.972110615,  -8.429170503e-06,                 0
          0,           0,        1186,      -4.435990642,      -6.978573213,      -7.600308197,                 0,      -9.867331711,      -4.366222799,                 0,      0.1755449909,      0.9713580304,  -8.432875638e-06,                 0
          0,           0,        1187,      -4.452515108,      -6.981890946,      -7.598397554,                 0,      -9.888928857,      -4.367911579,                 0,      0.1755463353,      0.9706168588,  -8.438475316e-06,                 0
          0,           0,        1188,      -4.469012038,      -6.985009211,      -7.595957362,                 0,      -9.910853974,      -4.369599472,                 0,      0.1755480161,      0.9698888181,  -8.445983209e-06,                 0
          0,           0,        1189,      -4.485133048,       -6.98789083,      -7.593009913,                 0,      -9.932625081,      -4.371286273,                 0,      0.1755500287,      0.9691756097,  -8.455408069e-06,                 0
          0,           0,        1190,      -4.500447843,      -6.990500072,      -7.589585152,                 0,      -9.953585164,      -4.372971782,                 0,      0.1755523673,      0.9684789134,  -8.466753648e-06,                 0
          0,           0,        1191,      -4.514447449,      -6.992803462,      -7.585719735,                 0,      -9.972886074,      -4.374655804,                 0,      0.1755550256,      0.9678003827,  -8.480018639e-06,                 0
          0,           0,        1192,      -4.526562161,      -6.994770618,      -7.581455912,                 0,      -9.989507318,      -4.376338147,                 0,      0.1755579962,      0.9671416399,  -8.495196624e-06,                 0
          0,           0,        1193,      -4.536199043,      -6.996375063,      -7.576840318,                 0,      -10.00233361,      -4.378018625,                 0,       0.175561271,      0.9665042713,  -8.512276047e-06,                 0
          0,           0,        1194,      -4.542799869,      -6.997594992,      -7.571922744,                 0,      -10.01030442,      -4.379697057,                 0,      0.1755648412,      0.9658898225,  -8.531240198e-06,                 0
          0,           0,        1195,       -4.54591279,      -6.998413935,      -7.566754938,                 0,      -10.01261594,      -4.381373268,                 0,      0.1755686972,      0.9652997939,  -8.552067211e-06,                 0
          0,           0,        1196,      -4.545262248,      -6.998821293,        -7.5613895,                 0,       -10.0089116,      -4.383047088,                 0,      0.1755728286,      0.9647356362,  -8.574730084e-06,                 0
          0,           0,        1197,       -4.54079676,      -6.998812705,      -7.555878897,                 0,      -9.999376514,      -4.384718353,                 0,      0.1755772247,      0.9641987461,   -8.59919671e-06,                 0
          0,           0,        1198,      -4.532698309,      -6.998390223,      -7.550274626,                 0,      -9.984687604,      -4.386386907,                 0,      0.1755818737,      0.9636904618,  -8.625429926e-06,                 0
          0,           0,        1199,      -4.521349935,       -6.99756229,      -7.544626533,                 0,      -9.965845395,      -4.388052599,                 0,      0.1755867637,      0.9632120594,   -8.65338758e-06,                 0
          0,           0,        1200,      -4.507272987,      -6.996343526,      -7.538982289,                 0,      -9.943966834,      -4.389715285,                 0,       0.175591882,      0.9627647487,   -8.68302261e-06,                 0
          0,           0,        1201,      -4.491053876,      -6.994754313,      -7.533387007,                 0,      -9.920114545,      -4.391374829,                 0,      0.1755972154,      0.9623496694,  -8.714283144e-06,                 0
          0,           0,        1202,      -4.473278787,      -6.992820238,         -7.527883,                 0,      -9.895196374,      -4.393031103,                 0,      0.1756027504,       0.961967888,  -8.747112605e-06,                 0
          0,           0,        1203,      -4.454486989,      -6.990571402,      -7.522509638,                 0,      -9.869930129,      -4.394683983,                 0,      0.1756084731,      0.9616203944,  -8.781449846e-06,                 0
          0,           0,        1204,      -4.435144805,      -6.988041644,      -7.517303312,                 0,       -9.84485097,      -4.396333356,                 0,      0.1756143691,      0.9613080983,  -8.817229286e-06,                 0
          0,           0,        1205,      -4.415636666,      -6.985267724,      -7.512297467,                 0,      -9.820339186,      -4.397979116,                 0,       0.175620424,      0.9610318271,  -8.854381071e-06,                 0
          0,           0,        1206,      -4.396267656,      -6.982288494,      -7.507522692,                 0,      -9.796653329,      -4.399621165,                 0,      0.1756266228,      0.9607923227,  -8.892831238e-06,                 0
          0,           0,        1207,       -4.37727234,      -6.979144099,      -7.503006854,                 0,      -9.773960903,      -4.401259412,                 0,      0.1756329505,      0.9605902396,  -8.932501903e-06,                 0
          0,           0,        1208,      -4.358826065,      -6.975875235,      -7.498775265,                 0,      -9.752363669,      -4.402893776,                 0,       0.175639392,      0.9604261423,  -8.973311452e-06,                 0
          0,           0,        1209,      -4.341056374,      -6.972522482,      -7.494850855,                 0,      -9.731917169,      -4.404524182,                 0,      0.1756459321,      0.9603005039,  -9.015174755e-06,                 0
          0,           0,        1210,      -4.324053322,      -6.969125721,      -7.491254364,                 0,      -9.712645219,      -4.406150566,                 0,      0.1756525553,      0.9602137042,  -9.058003382e-06,                 0
          0,           0,        1211,      -4.307878209,      -6.965723657,      -7.488004534,                 0,      -9.694550377,       -4.40777287,                 0,      0.1756592465,      0.9601660286,  -9.101705831e-06,                 0
          0,           0,        1212,      -4.292570683,      -6.962353424,      -7.485118292,                 0,      -9.677621381,      -4.409391044,                 0,      0.1756659903,      0.9601576667,  -9.146187775e-06,                 0
          0,           0,        1213,      -4.278154356,      -6.959050294,      -7.482610931,                 0,      -9.661838362,       -4.41100505,                 0,      0.1756727716,      0.9601887121,  -9.191352304e-06,                 0
          0,           0,        1214,      -4.264641152,       -6.95584746,      -7.480496274,                 0,      -9.647176466,      -4.412614855,                 0,      0.1756795753,      0.9602591615,  -9.237100191e-06,                 0
          0,           0,        1215,      -4.252034651,      -6.952775894,      -7.478786834,                 0,      -9.633608342,      -4.414220433,                 0,      0.1756863867,      0.9603689146,  -9.283330154e-06,                 0
          0,           0,        1216,      -4.240332605,      -6.949864277,      -7.477493948,                 0,      -9.621105837,      -4.415821771,                 0,      0.1756931912,      0.9605177742,  -9.329939129e-06,                 0
          0,           0,        1217,      -4.229528849,      -6.947138965,      -7.476627912,                 0,      -9.609641132,      -4.417418859,                 0,      0.1756999743,      0.9607054468,  -9.376822554e-06,                 0
          0,           0,        1218,      -4.219614713,      -6.944624012,      -7.476198081,                 0,      -9.599187493,      -4.419011698,                 0,      0.1757067222,      0.9609315428,  -9.423874649e-06,                 0
          0,           0,        1219,      -4.210580088,      -6.942341209,      -7.476212971,                 0,      -9.589719756,      -4.420600295,                 0,      0.1757134213,      0.9611955777,  -9.470988708e-06,                 0
          0,           0,        1220,      -4.202414204,       -6.94031016,      -7.476680337,                 0,       -9.58121463,      -4.422184666,                 0,      0.1757200582,      0.9614969734,  -9.518057391e-06,                 0
          0,           0,        1221,      -4.195106212,      -6.938548361,       -7.47760723,                 0,      -9.573650869,      -4.423764833,                 0,      0.1757266202,      0.9618350596,  -9.564973021e-06,                 0
          0,           0,        1222,       -4.18864561,      -6.937071289,      -7.479000047,                 0,      -9.567009368,      -4.425340827,                 0,      0.1757330949,      0.9622090754,   -9.61162788e-06,                 0
          0,           0,        1223,      -4.183022549,      -6.935892501,      -7.480864555,                 0,      -9.561273205,      -4.426912682,                 0,      0.1757394707,      0.9626181715,  -9.657914508e-06,                 0
          0,           0,        1224,      -4.178228065,       -6.93502372,      -7.483205905,                 0,       -9.55642764,      -4.428480444,                 0,      0.1757457361,      0.9630614125,  -9.703725999e-06,                 0
          0,           0,        1225,      -4.174254237,      -6.934474921,      -7.486028614,                 0,      -9.552460104,       -4.43004416,                 0,      0.1757518805,       0.963537779,  -9.748956302e-06,                 0
          0,           0,        1226,       -4.17109431,      -6.934254408,      -7.489336538,                 0,      -9.549360173,      -4.431603888,                 0,      0.1757578938,      0.9640461711,  -9.793500514e-06,                 0
          0,           0,        1227,      -4.168742775,      -6.934368881,      -7.493132818,                 0,      -9.547119538,      -4.433159689,                 0,      0.1757637664,      0.9645854106,  -9.837255171e-06,                 0
          0,           0,        1228,      -4.167195432,      -6.934823489,       -7.49741979,                 0,      -9.545731982,      -4.434711629,                 0,      0.1757694896,      0.9651542448,   -9.88011854e-06,                 0
          0,           0,        1229,      -4.166449432,      -6.935621867,      -7.502198883,                 0,      -9.545193352,      -4.436259781,                 0,       0.175775055,      0.9657513496,  -9.921990899e-06,                 0
          0,           0,        1230,      -4.166503307,      -6.936766162,       -7.50747047,                 0,      -9.545501546,      -4.437804222,                 0,      0.1757804553,      0.9663753332,  -9.962774821e-06,                 0
          0,           0,        1231,      -4.167356989,      -6.938257045,      -7.513233683,                 0,      -9.546656507,      -4.439345033,                 0,      0.1757856835,      0.9670247399,  -1.000237544e-05,                 0
          0,           0,        1232,       -4.16901182,      -6.940093699,      -7.519486193,                 0,      -9.548660218,        -4.4408823,                 0,      0.1757907335,      0.9676980541,  -1.004070072e-05,                 0
          0,           0,        1233,      -4.171470562,      -6.942273803,       -7.52622393,                 0,      -9.551516719,      -4.442416113,                 0,         0.1757956,      0.9683937045,  -1.007766171e-05,                 0
          0,           0,        1234,      -4.174737391,      -6.944793488,      -7.533440752,                 0,      -9.555232117,      -4.443946563,                 0,      0.1758002782,      0.9691100683,   -1.01131728e-05,                 0
          0,           0,        1235,      -4.178817883,      -6.947647284,       -7.54112805,                 0,      -9.559814616,      -4.445473748,                 0,      0.1758047641,      0.9698454757,  -1.014715195e-05,                 0
          0,           0,        1236,      -4.183718994,      -6.950828053,       -7.54927428,                 0,      -9.565274543,      -4.446997765,                 0,      0.1758090545,      0.9705982144,  -1.017952092e-05,                 0
          0,           0,        1237,      -4.189449013,        -6.9543269,      -7.557864416,                 0,      -9.571624378,      -4.448518717,                 0,       0.175813147,      0.9713665346,  -1.021020548e-05,                 0
          0,           0,        1238,      -4.196017505,      -6.958133082,      -7.566879318,                 0,      -9.578878787,      -4.450036705,                 0,      0.1758170396,      0.9721486532,  -1.023913566e-05,                 0
          0,           0,        1239,      -4.203435208,      -6.962233896,       -7.57629501,                 0,      -9.587054634,      -4.451551834,                 0,      0.1758207313,      0.9729427591,  -1.026624587e-05,                 0
          0,           0,        1240,      -4.211713891,      -6.966614565,      -7.586081863,                 0,      -9.596170987,       -4.45306421,                 0,      0.1758242217,      0.9737470181,  -1.029147513e-05,                 0
          0,           0,        1241,      -4.220866153,      -6.971258116,      -7.596203702,                 0,      -9.606249081,       -4.45457394,                 0,      0.1758275111,      0.9745595776,  -1.031476726e-05,                 0
          0,           0,        1242,      -4.230905134,      -6.976145259,      -7.606616832,                 0,      -9.617312235,      -4.456081132,                 0,      0.1758306007,       0.975378572,  -1.033607095e-05,                 0
          0,           0,        1243,      -4.241844105,      -6.981254276,       -7.61726903,                 0,      -9.629385682,      -4.457585892,                 0,      0.1758334919,      0.9762021273,     -1.035534e-05,                 0
          0,           0,        1244,       -4.25369591,      -6.986560912,      -7.628098535,                 0,      -9.642496289,      -4.459088329,                 0,      0.1758361872,      0.9770283666,  -1.037253336e-05,                 0
          0,           0,        1245,      -4.266472187,      -6.992038303,      -7.639033125,                 0,      -9.656672085,      -4.460588548,                 0,      0.1758386895,      0.9778554149,   -1.03876153e-05,                 0
          0,           0,        1246,      -4.280182303,      -6.997656924,      -7.649989353,                 0,      -9.671941536,      -4.462086657,                 0,      0.1758410024,       0.978681404,  -1.040055545e-05,                 0
          0,           0,        1247,      -4.294831905,      -7.003384587,      -7.660872101,                 0,      -9.688332448,      -4.463582761,                 0,      0.1758431301,      0.9795044779,  -1.041132894e-05,                 0
          0,           0,        1248,      -4.310420947,      -7.009186499,      -7.671574597,                 0,      -9.705870311,      -4.465076962,                 0,      0.1758450772,      0.9803227971,   -1.04199164e-05,                 0
          0,           0,        1249,      -4.326941045,      -7.015025387,      -7.681979094,                 0,      -9.724575878,      -4.466569364,                 0,      0.1758468491,      0.9811345443,  -1.042630405e-05,                 0
          0,           0,        1250,       -4.34437193,       -7.02086171,      -7.691958401,                 0,      -9.744461631,      -4.468060067,                 0,      0.1758484516,      0.9819379283,  -1.043048373e-05,                 0
          0,           0,        1251,      -4.362676752,      -7.026653978,      -7.701378449,                 0,      -9.765526669,      -4.469549168,                 0,      0.1758498908,      0.9827311892,  -1.043245286e-05,                 0
          0,           0,        1252,      -4.381795948,      -7.032359171,      -7.710101999,                 0,      -9.787749425,      -4.471036764,                 0,      0.1758511736,      0.9835126031,   -1.04322145e-05,                 0
          0,           0,        1253,       -4.40163936,      -7.037933284,      -7.717993504,                 0,      -9.811077371,      -4.472522946,                 0,       0.175852307,      0.9842804862,   -1.04297773e-05,                 0
          0,           0,        1254,      -4.422076402,      -7.043331992,      -7.724924945,                 0,      -9.835412748,      -4.474007806,                 0,      0.1758532986,      0.9850331991,  -1.042515548e-05,                 0
          0,           0,        1255,      -4.442924235,       -7.04851143,      -7.730782297,                 0,      -9.860593264,      -4.475491429,                 0,      0.1758541562,      0.9857691514,  -1.041836875e-05,                 0
          0,           0,        1256,       -4.46393445,      -7.053429065,      -7.735472056,                 0,      -9.886366966,      -4.476973899,                 0,      0.1758548881,      0.9864868055,  -1.040944227e-05,                 0
          0,           0,        1257,      -4.484779583,       -7.05804466,      -7.738927146,                 0,      -9.912361551,      -4.478455296,                 0,      0.1758555027,      0.9871846801,  -1.039840655e-05,                 0
          0,           0,        1258,      -4.505042206,      -7.062321267,      -7.741111471,                 0,      -9.938050834,      -4.479935698,                 0,      0.1758560088,      0.9878613545,  -1.038529737e-05,                 0
          0,           0,        1259,      -4.524211222,      -7.066226222,      -7.742022504,                 0,       -9.96272584,      -4.481415175,                 0,      0.1758564153,      0.9885154716,  -1.037015563e-05,                 0
          0,           0,        1260,       -4.54169179,      -7.069732091,      -7.741691545,                 0,      -9.985485203,      -4.482893797,                 0,      0.1758567314,      0.9891457413,  -1.035302728e-05,                 0
          0,           0,        1261,      -4.556835955,      -7.072817509,      -7.740181604,                 0,      -10.00526712,      -4.484371629,                 0,      0.1758569663,      0.9897509439,   -1.03339631e-05,                 0
          0,           0,        1262,      -4.568998438,      -7.075467864,      -7.737583213,                 0,      -10.02094616,      -4.485848731,                 0,      0.1758571293,      0.9903299322,  -1.031301862e-05,                 0
          0,           0,        1263,      -4.577614673,      -7.077675784,       -7.73400876,                 0,      -10.03150202,      -4.487325158,                 0,        0.17585723,      0.9908816348,  -1.029025389e-05,                 0
          0,           0,        1264,      -4.582287017,      -7.079441387,      -7.729586025,                 0,      -10.03622868,      -4.488800964,                 0,      0.1758572778,      0.9914050583,  -1.026573332e-05,                 0
          0,           0,        1265,      -4.582855307,      -7.080772286,      -7.724451664,                 0,      -10.03490938,      -4.490276195,                 0,      0.1758572822,      0.9918992894,   -1.02395255e-05,                 0
          0,           0,        1266,      -4.579427608,      -7.081683342,      -7.718745201,                 0,      -10.02787533,      -4.491750895,                 0,      0.1758572527,      0.9923634966,  -1.021170298e-05,                 0
          0,           0,        1267,      -4.572359499,      -7.082196177,      -7.712603955,                 0,      -10.01591736,      -4.493225102,                 0,      0.1758571985,      0.9927969322,  -1.018234202e-05,                 0
          0,           0,        1268,      -4.562189806,      -7.082338499,      -7.706159082,                 0,      -10.00009629,      -4.494698851,                 0,       0.175857129,      0.9931989336,  -1.015152243e-05,                 0
          0,           0,        1269,      -4.549555446,      -7.082143258,      -7.699532788,                 0,      -9.981537313,      -4.496172171,                 0,      0.1758570533,      0.9935689242,  -1.011932726e-05,                 0
          0,           0,        1270,      -4.535110223,      -7.081647703,      -7.692836596,                 0,      -9.961275355,      -4.497645089,                 0,      0.1758569804,      0.9939064146,  -1.008584263e-05,                 0
          0,           0,        1271,      -4.519463997,      -7.080892383,      -7.686170513,                 0,      -9.940173469,      -4.499117626,                 0,       0.175856919,      0.9942110032,   -1.00511574e-05,                 0
          0,           0,        1272,      -4.503147187,      -7.079920144,      -7.679622893,                 0,      -9.918901733,      -4.500589799,                 0,      0.1758568777,      0.9944823763,  -1.001536295e-05,                 0
          0,           0,        1273,      -4.486597216,      -7.078775166,      -7.673270808,                 0,      -9.897952572,      -4.502061621,                 0,      0.1758568648,      0.9947203084,  -9.978552921e-06,                 0
          0,           0,        1274,      -4.470160036,      -7.077502078,      -7.667180762,                 0,      -9.877671588,      -4.503533102,                 0,      0.1758568881,      0.9949246621,   -9.94082292e-06,                 0
          0,           0,        1275,      -4.454100026,      -7.076145168,      -7.661409595,                 0,      -9.858290922,      -4.505004245,                 0,      0.1758569555,      0.9950953873,  -9.902270251e-06,                 0
          0,           0,        1276,      -4.438613227,      -7.074747711,       -7.65600549,                 0,      -9.839958886,      -4.506475054,                 0,      0.1758570742,      0.9952325214,  -9.862993636e-06,                 0
          0,           0,        1277,      -4.423840847,      -7.073351412,      -7.651008989,                 0,      -9.822763832,      -4.507945525,                 0,      0.1758572513,      0.9953361872,  -9.823092931e-06,                 0
          0,           0,        1278,      -4.409881434,      -7.071995975,      -7.646453983,                 0,      -9.806752317,      -4.509415654,                 0,      0.1758574934,      0.9954065927,  -9.782668839e-06,                 0
          0,           0,        1279,      -4.396801131,      -7.070718769,       -7.64236863,                 0,      -9.791942443,      -4.510885432,                 0,      0.1758578066,      0.9954440293,  -9.741822628e-06,                 0
          0,           0,        1280,      -4.384641923,       -7.06955461,      -7.638776194,                 0,      -9.778333448,      -4.512354847,                 0,      0.1758581968,      0.9954488701,  -9.700655839e-06,                 0
          0,           0,        1281,       -4.37342811,      -7.068535617,       -7.63569579,                 0,      -9.765912472,      -4.513823885,                 0,      0.1758586694,      0.9954215684,  -9.659270006e-06,                 0
          0,           0,        1282,      -4.363171254,      -7.067691142,      -7.633143042,                 0,      -9.754659294,      -4.515292529,                 0,      0.1758592292,      0.9953626549,   -9.61776637e-06,                 0
          0,           0,        1283,      -4.353873939,       -7.06704776,      -7.631130648,                 0,      -9.744549598,      -4.516760759,                 0,      0.1758598807,      0.9952727364,  -9.576245598e-06,                 0
          0,           0,        1284,      -4.345532571,      -7.066629299,       -7.62966887,                 0,      -9.735557218,      -4.518228555,                 0,      0.1758606278,      0.9951524922,  -9.534807507e-06,                 0
          0,           0,        1285,      -4.338139472,      -7.066456901,      -7.628765942,                 0,       -9.72765566,      -4.519695894,                 0,      0.1758614742,      0.9950026723,   -9.49355079e-06,                 0
          0,           0,        1286,      -4.331684408,      -7.066549111,      -7.628428417,                 0,      -9.720819109,      -4.521162751,                 0,      0.1758624227,      0.9948240941,  -9.452572748e-06,                 0
          0,           0,        1287,       -4.32615572,      -7.066921964,      -7.628661451,                 0,      -9.715023103,      -4.522629101,                 0,       0.175863476,      0.9946176392,  -9.411969029e-06,                 0
          0,           0,        1288,      -4.321541141,      -7.067589092,      -7.629469033,                 0,      -9.710244951,      -4.524094918,                 0,       0.175864636,      0.9943842506,  -9.371833372e-06,                 0
          0,           0,        1289,      -4.317828383,      -7.068561816,      -7.630854171,                 0,      -9.706463997,      -4.525560176,                 0,      0.1758659042,      0.9941249289,   -9.33225736e-06,                 0
          0,           0,        1290,      -4.315005551,      -7.069849237,      -7.632819027,                 0,      -9.703661764,      -4.527024846,                 0,      0.1758672817,      0.9938407291,   -9.29333018e-06,                 0
          0,           0,        1291,      -4.313061436,      -7.071458319,      -7.635365021,                 0,      -9.701822026,      -4.528488903,                 0,      0.1758687689,      0.9935327568,  -9.255138395e-06,                 0
          0,           0,        1292,       -4.31198571,      -7.073393955,      -7.638492893,                 0,      -9.700930832,       -4.52995232,                 0,       0.175870366,      0.9932021645,   -9.21776572e-06,                 0
          0,           0,        1293,      -4.311769041,      -7.075659015,      -7.642202732,                 0,      -9.700976497,      -4.531415071,                 0,      0.1758720724,      0.9928501474,  -9.181292814e-06,                 0
          0,           0,        1294,      -4.312403168,      -7.078254387,      -7.646493967,                 0,      -9.701949568,      -4.532877134,                 0,      0.1758738873,      0.9924779402,  -9.145797078e-06,                 0
          0,           0,        1295,      -4.313880918,      -7.081178995,      -7.651365332,                 0,      -9.703842788,      -4.534338484,                 0,      0.1758758091,      0.9920868123,  -9.111352472e-06,                 0
          0,           0,        1296,      -4.316196194,        -7.0844298,      -7.656814787,                 0,      -9.706651042,      -4.535799101,                 0,       0.175877836,      0.9916780641,  -9.078029333e-06,                 0
          0,           0,        1297,      -4.319343933,      -7.088001786,      -7.662839405,                 0,      -9.710371302,      -4.537258967,                 0,      0.1758799656,      0.9912530228,  -9.045894213e-06,                 0
          0,           0,        1298,      -4.323320026,      -7.091887929,      -7.669435223,                 0,      -9.715002574,      -4.538718065,                 0,      0.1758821952,      0.9908130382,  -9.015009731e-06,                 0
          0,           0,        1299,      -4.328121217,      -7.096079157,      -7.676597042,                 0,      -9.720545821,      -4.540176381,                 0,      0.1758845216,      0.9903594784,  -8.985434429e-06,                 0
          0,           0,        1300,       -4.33374496,       -7.10056429,      -7.684318183,                 0,      -9.727003897,      -4.541633907,                 0,      0.1758869412,       0.989893726,  -8.957222655e-06,                 0
          0,           0,        1301,      -4.340189242,       -7.10532998,       -7.69259019,                 0,       -9.73438145,      -4.543090635,                 0,        0.17588945,      0.9894171733,  -8.930424448e-06,                 0
          0,           0,        1302,      -4.347452358,      -7.110360637,      -7.701402467,                 0,      -9.742684812,      -4.544546563,                 0,      0.1758920435,      0.9889312184,  -8.905085442e-06,                 0
          0,           0,        1303,      -4.355532621,      -7.115638362,      -7.710741854,                 0,       -9.75192185,      -4.546001692,                 0,      0.1758947171,      0.9884372613,  -8.881246784e-06,                 0
          0,           0,        1304,      -4.364428009,      -7.121142878,      -7.720592126,                 0,      -9.762101769,      -4.547456027,                 0,      0.1758974658,      0.9879366993,  -8.858945069e-06,                 0
          0,           0,        1305,      -4.374135711,      -7.126851478,      -7.730933412,                 0,      -9.773234856,      -4.548909578,                 0,      0.1759002841,      0.9874309234,  -8.838212282e-06,                 0
          0,           0,        1306,      -4.384651562,       -7.13273899,      -7.741741532,                 0,      -9.785332115,      -4.550362362,                 0,      0.1759031663,      0.9869213142,  -8.819075762e-06,                 0
          0,           0,        1307,      -4.395969334,       -7.13877777,      -7.752987248,                 0,       -9.79840478,      -4.551814399,                 0,      0.1759061067,      0.9864092376,   -8.80155818e-06,                 0
          0,           0,        1308,      -4.408079847,      -7.144937737,      -7.764635427,                 0,      -9.812463653,      -4.553265713,                 0,       0.175909099,      0.9858960418,  -8.785677524e-06,                 0
          0,           0,        1309,      -4.420969853,      -7.151186453,       -7.77664414,                 0,      -9.827518184,      -4.554716336,                 0,      0.1759121368,      0.9853830527,  -8.771447106e-06,                 0
          0,           0,        1310,      -4.434620649,      -7.157489272,      -7.788963704,                 0,      -9.843575233,      -4.556166304,                 0,      0.1759152136,      0.9848715711,  -8.758875583e-06,                 0
          0,           0,        1311,      -4.449006366,      -7.163809553,      -7.801535723,                 0,      -9.860637378,      -4.557615662,                 0,      0.1759183228,      0.9843628687,  -8.747966986e-06,                 0
          0,           0,        1312,      -4.464091863,      -7.170108961,      -7.814292161,                 0,      -9.878700637,      -4.559064456,                 0,      0.1759214573,      0.9838581852,  -8.738720771e-06,                 0
          0,           0,        1313,      -4.479830171,      -7.176347864,      -7.827154548,                 0,      -9.897751387,      -4.560512742,                 0,      0.1759246103,      0.9833587249,  -8.731131874e-06,                 0
          0,           0,        1314,      -4.496159455,      -7.182485817,      -7.840033432,                 0,       -9.91776227,       -4.56196058,                 0,      0.1759277747,      0.9828656535,  -8.725190789e-06,                 0
          0,           0,        1315,      -4.512999463,      -7.188482147,      -7.852828195,                 0,      -9.938686768,      -4.563408038,                 0,      0.1759309434,      0.9823800957,  -8.720883651e-06,                 0
          0,           0,        1316,      -4.530247532,      -7.194296636,      -7.865427427,                 0,       -9.96045215,      -4.564855188,                 0,      0.1759341093,      0.9819031321,  -8.718192335e-06,                 0
          0,           0,        1317,       -4.54777429,      -7.199890269,      -7.877710028,                 0,      -9.982950473,       -4.56630211,                 0,      0.1759372653,      0.9814357971,  -8.717094569e-06,                 0
          0,           0,        1318,      -4.565419396,      -7.205226055,      -7.889547205,                 0,      -10.00602747,       -4.56774889,                 0,      0.1759404042,      0.9809790762,  -8.717564053e-06,                 0
          0,           0,        1319,      -4.582987863,      -7.210269865,       -7.90080552,                 0,      -10.02946945,      -4.569195619,                 0,       0.175943519,      0.9805339039,  -8.719570593e-06,                 0
          0,           0,        1320,      -4.600247828,      -7.214991277,      -7.911351021,                 0,      -10.05298905,      -4.570642395,                 0,      0.1759466027,       0.980101162,  -8.723080247e-06,                 0
          0,           0,        1321,       -4.61693094,      -7.219364371,      -7.921054382,                 0,      -10.07621176,      -4.572089323,                 0,      0.1759496484,      0.9796816777,  -8.728055473e-06,                 0
          0,           0,        1322,       -4.63273679,      -7.223368441,      -7.929796801,                 0,      -10.09866692,      -4.573536511,                 0,      0.1759526494,      0.9792762221,  -8.734455296e-06,                 0
          0,           0,        1323,      -4.647342775,       -7.22698858,      -7.937476226,                 0,        -10.119789,      -4.574984075,                 0,      0.1759555991,      0.9788855086,  -8.742235479e-06,                 0
          0,           0,        1324,      -4.660420348,      -7.230216104,      -7.944013298,                 0,      -10.13893653,      -4.576432136,                 0,      0.1759584911,      0.9785101922,  -8.751348699e-06,                 0
          0,           0,        1325,      -4.671657454,      -7.233048792,      -7.949356364,                 0,      -10.15543565,       -4.57788082,                 0,      0.1759613191,      0.9781508683,  -8.761744738e-06,                 0
          0,           0,        1326,      -4.680785245,      -7.235490915,      -7.953484898,                 0,      -10.16865004,      -4.579330258,                 0,      0.1759640772,      0.9778080717,  -8.773370674e-06,                 0
