"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   ,    "Sens_Geo"    ,    "Sens_AoA"    ,    "Sens_Mach"   ,   "Sens_Press"   ,    "Sens_Temp"   
          0,           0,        1664,       -5.75752842,      -8.434730417,      -9.041072485,                 0,      -11.22305901,      -6.080671357,                 0,   3.903146226e-05,      0.5335016263,  -5.024669963e-06,                 0
          0,           0,        1665,      -5.756792055,      -8.436557504,      -9.042093505,                 0,      -11.22081442,      -6.082355149,                 0,   3.870744933e-05,       0.533485099,  -5.024596929e-06,                 0
          0,           0,        1666,      -5.756248479,      -8.438660591,      -9.042965162,                 0,      -11.21895761,      -6.084053804,                 0,   3.838716748e-05,      0.5334681894,  -5.024522388e-06,                 0
          0,           0,        1667,      -5.755920492,      -8.441037781,      -9.043671258,                 0,      -11.21751878,      -6.085767346,                 0,   3.807121332e-05,      0.5334508991,  -5.024447733e-06,                 0
          0,           0,        1668,      -5.755829741,      -8.443686305,      -9.044195462,                 0,      -11.21652634,      -6.087495764,                 0,   3.776017272e-05,      0.5334332326,   -5.02437446e-06,                 0
          0,           0,        1669,        -5.7559965,      -8.446602368,      -9.044521484,                 0,      -11.21600684,      -6.089239018,                 0,   3.745461964e-05,      0.5334151966,  -5.024304161e-06,                 0
          0,           0,        1670,      -5.756439439,      -8.449780983,      -9.044633264,                 0,      -11.21598492,      -6.090997033,                 0,   3.715511505e-05,      0.5333968002,  -5.024238519e-06,                 0
          0,           0,        1671,      -5.757175386,      -8.453215776,      -9.044515185,                 0,      -11.21648324,      -6.092769701,                 0,   3.686220585e-05,      0.5333780552,  -5.024179292e-06,                 0
          0,           0,        1672,      -5.758219058,      -8.456898769,      -9.044152285,                 0,      -11.21752233,       -6.09455688,                 0,   3.657642381e-05,      0.5333589758,  -5.024128311e-06,                 0
          0,           0,        1673,      -5.759582772,      -8.460820135,      -9.043530493,                 0,      -11.21912033,      -6.096358395,                 0,   3.629828459e-05,      0.5333395786,  -5.024087466e-06,                 0
          0,           0,        1674,       -5.76127612,      -8.464967931,      -9.042636867,                 0,      -11.22129277,      -6.098174035,                 0,   3.602828679e-05,      0.5333198829,  -5.024058697e-06,                 0
          0,           0,        1675,      -5.763305596,      -8.469327803,       -9.04145983,                 0,      -11.22405212,      -6.100003557,                 0,   3.576691099e-05,      0.5332999101,  -5.024043984e-06,                 0
          0,           0,        1676,      -5.765674181,      -8.473882674,      -9.039989408,                 0,      -11.22740727,      -6.101846683,                 0,   3.551461893e-05,      0.5332796843,  -5.024045337e-06,                 0
          0,           0,        1677,      -5.768380859,      -8.478612414,      -9.038217452,                 0,      -11.23136284,        -6.1037031,                 0,   3.527185267e-05,      0.5332592318,  -5.024064788e-06,                 0
          0,           0,        1678,      -5.771420069,      -8.483493496,      -9.036137845,                 0,       -11.2359183,      -6.105572463,                 0,   3.503903378e-05,      0.5332385811,  -5.024104375e-06,                 0
          0,           0,        1679,      -5.774781089,      -8.488498662,      -9.033746685,                 0,      -11.24106686,      -6.107454393,                 0,   3.481656266e-05,       0.533217763,  -5.024166139e-06,                 0
          0,           0,        1680,      -5.778447332,      -8.493596589,      -9.031042432,                 0,      -11.24679404,      -6.109348477,                 0,   3.460481782e-05,      0.5331968105,  -5.024252108e-06,                 0
          0,           0,        1681,      -5.782395583,      -8.498751598,      -9.028026021,                 0,      -11.25307598,       -6.11125427,                 0,   3.440415526e-05,      0.5331757585,  -5.024364289e-06,                 0
          0,           0,        1682,      -5.786595159,      -8.503923415,      -9.024700932,                 0,      -11.25987738,      -6.113171296,                 0,   3.421490794e-05,      0.5331546439,  -5.024504659e-06,                 0
          0,           0,        1683,       -5.79100703,      -8.509067014,      -9.021073216,                 0,      -11.26714894,      -6.115099045,                 0,   3.403738517e-05,      0.5331335055,  -5.024675152e-06,                 0
          0,           0,        1684,      -5.795582933,      -8.514132584,      -9.017151469,                 0,      -11.27482459,       -6.11703698,                 0,   3.387187221e-05,      0.5331123837,  -5.024877654e-06,                 0
          0,           0,        1685,      -5.800264524,      -8.519065646,      -9.012946763,                 0,      -11.28281821,       -6.11898453,                 0,   3.371862984e-05,      0.5330913205,  -5.025113986e-06,                 0
          0,           0,        1686,      -5.804982662,      -8.523807376,      -9.008472533,                 0,      -11.29102018,      -6.120941099,                 0,   3.357789395e-05,      0.5330703596,  -5.025385904e-06,                 0
          0,           0,        1687,      -5.809656912,      -8.528295163,      -9.003744421,                 0,      -11.29929404,      -6.122906058,                 0,   3.344987531e-05,      0.5330495458,  -5.025695081e-06,                 0
          0,           0,        1688,      -5.814195414,      -8.532463443,      -8.998780086,                 0,       -11.3074735,      -6.124878754,                 0,   3.333475924e-05,      0.5330289252,  -5.026043104e-06,                 0
          0,           0,        1689,      -5.818495265,      -8.536244835,      -8.993598982,                 0,      -11.31536058,      -6.126858508,                 0,   3.323270545e-05,       0.533008545,  -5.026431466e-06,                 0
          0,           0,        1690,      -5.822443601,      -8.539571574,      -8.988222121,                 0,      -11.32272578,      -6.128844614,                 0,    3.31438479e-05,      0.5329884533,  -5.026861552e-06,                 0
          0,           0,        1691,      -5.825919532,      -8.542377239,      -8.982671818,                 0,      -11.32931117,      -6.130836343,                 0,   3.306829468e-05,      0.5329686988,  -5.027334637e-06,                 0
          0,           0,        1692,      -5.828797068,      -8.544598713,      -8.976971427,                 0,      -11.33483767,      -6.132832943,                 0,   3.300612799e-05,      0.5329493311,  -5.027851878e-06,                 0
          0,           0,        1693,      -5.830949087,      -8.546178291,      -8.971145088,                 0,      -11.33901708,       -6.13483364,                 0,   3.295740414e-05,         0.5329304,  -5.028414306e-06,                 0
          0,           0,        1694,      -5.832252275,      -8.547065828,      -8.965217467,                 0,      -11.34156929,      -6.136837641,                 0,   3.292215366e-05,      0.5329119558,  -5.029022819e-06,                 0
          0,           0,        1695,      -5.832592811,      -8.547220774,      -8.959213522,                 0,      -11.34224318,      -6.138844133,                 0,   3.290038135e-05,      0.5328940487,  -5.029678177e-06,                 0
          0,           0,        1696,      -5.831872394,      -8.546613957,      -8.953158281,                 0,      -11.34083914,      -6.140852286,                 0,    3.28920665e-05,       0.532876729,     -5.030381e-06,                 0
          0,           0,        1697,      -5.830014054,      -8.545228944,      -8.947076636,                 0,      -11.33722933,      -6.142861254,                 0,   3.289716312e-05,      0.5328600467,  -5.031131757e-06,                 0
          0,           0,        1698,      -5.826967113,      -8.543062884,      -8.940993172,                 0,      -11.33137181,      -6.144870176,                 0,   3.291560015e-05,      0.5328440516,  -5.031930767e-06,                 0
          0,           0,        1699,      -5.822710688,      -8.540126738,      -8.934932006,                 0,       -11.3233154,       -6.14687818,                 0,   3.294728185e-05,      0.5328287927,  -5.032778192e-06,                 0
          0,           0,        1700,       -5.81725526,      -8.536444884,       -8.92891666,                 0,       -11.3131942,      -6.148884382,                 0,   3.299208812e-05,      0.5328143185,  -5.033674037e-06,                 0
          0,           0,        1701,      -5.810642107,      -8.532054119,      -8.922969953,                 0,      -11.30121294,      -6.150887886,                 0,   3.304987491e-05,      0.5328006765,  -5.034618144e-06,                 0
          0,           0,        1702,      -5.802940659,      -8.527002179,      -8.917113918,                 0,      -11.28762653,      -6.152887793,                 0,   3.312047471e-05,      0.5327879133,  -5.035610194e-06,                 0
          0,           0,        1703,      -5.794244177,      -8.521345868,      -8.911369742,                 0,      -11.27271758,      -6.154883195,                 0,   3.320369701e-05,      0.5327760743,  -5.036649702e-06,                 0
          0,           0,        1704,       -5.78466428,      -8.515148982,      -8.905757717,                 0,      -11.25677565,      -6.156873181,                 0,   3.329932889e-05,      0.5327652034,  -5.037736019e-06,                 0
          0,           0,        1705,      -5.774324985,       -8.50848016,      -8.900297217,                 0,      -11.24008049,      -6.158856836,                 0,   3.340713554e-05,      0.5327553431,  -5.038868329e-06,                 0
          0,           0,        1706,      -5.763356849,        -8.5014108,      -8.895006687,                 0,      -11.22289032,      -6.160833248,                 0,   3.352686093e-05,      0.5327465343,  -5.040045653e-06,                 0
          0,           0,        1707,      -5.751891706,       -8.49401316,      -8.889903643,                 0,      -11.20543492,      -6.162801505,                 0,   3.365822845e-05,      0.5327388161,  -5.041266847e-06,                 0
          0,           0,        1708,      -5.740058284,      -8.486358702,      -8.885004684,                 0,      -11.18791274,      -6.164760699,                 0,    3.38009416e-05,      0.5327322257,  -5.042530607e-06,                 0
          0,           0,        1709,      -5.727978857,      -8.478516737,      -8.880325514,                 0,      -11.17049107,      -6.166709928,                 0,   3.395468473e-05,       0.532726798,  -5.043835464e-06,                 0
          0,           0,        1710,      -5.715766925,      -8.470553366,      -8.875880969,                 0,      -11.15330793,      -6.168648298,                 0,    3.41191238e-05,       0.532722566,  -5.045179797e-06,                 0
          0,           0,        1711,      -5.703525817,      -8.462530726,      -8.871685048,                 0,       -11.1364752,      -6.170574928,                 0,   3.429390716e-05,      0.5327195603,  -5.046561827e-06,                 0
          0,           0,        1712,      -5.691348066,      -8.454506491,      -8.867750955,                 0,      -11.12008203,      -6.172488945,                 0,   3.447866637e-05,       0.532717809,  -5.047979626e-06,                 0
          0,           0,        1713,      -5.679315383,      -8.446533604,       -8.86409113,                 0,      -11.10419837,      -6.174389494,                 0,   3.467301707e-05,      0.5327173378,  -5.049431121e-06,                 0
          0,           0,        1714,      -5.667499053,      -8.438660199,      -8.860717294,                 0,       -11.0888782,      -6.176275737,                 0,   3.487655984e-05,      0.5327181697,  -5.050914095e-06,                 0
          0,           0,        1715,      -5.655960629,      -8.430929663,       -8.85764049,                 0,      -11.07416246,      -6.178146853,                 0,   3.508888108e-05,      0.5327203249,  -5.052426199e-06,                 0
          0,           0,        1716,      -5.644752781,      -8.423380812,      -8.854871116,                 0,      -11.06008159,      -6.180002047,                 0,   3.530955396e-05,       0.532723821,  -5.053964949e-06,                 0
          0,           0,        1717,      -5.633920228,      -8.416048137,       -8.85241897,                 0,      -11.04665763,      -6.181840545,                 0,   3.553813932e-05,      0.5327286724,  -5.055527742e-06,                 0
          0,           0,        1718,       -5.62350068,      -8.408962102,      -8.850293278,                 0,      -11.03390601,      -6.183661599,                 0,   3.577418667e-05,      0.5327348909,  -5.057111853e-06,                 0
          0,           0,        1719,      -5.613525747,      -8.402149463,      -8.848502734,                 0,      -11.02183704,      -6.185464491,                 0,   3.601723513e-05,       0.532742485,  -5.058714451e-06,                 0
          0,           0,        1720,      -5.604021793,      -8.395633603,      -8.847055518,                 0,      -11.01045707,      -6.187248536,                 0,   3.626681442e-05,      0.5327514602,  -5.060332598e-06,                 0
          0,           0,        1721,      -5.595010715,      -8.389434855,       -8.84595933,                 0,      -10.99976947,      -6.189013078,                 0,   3.652244586e-05,       0.532761819,  -5.061963263e-06,                 0
          0,           0,        1722,      -5.586510637,       -8.38357082,      -8.845221399,                 0,      -10.98977541,        -6.1907575,                 0,   3.678364338e-05,      0.5327735608,  -5.063603329e-06,                 0
          0,           0,        1723,      -5.578536533,      -8.378056661,      -8.844848506,                 0,      -10.98047448,      -6.192481221,                 0,   3.704991455e-05,      0.5327866815,  -5.065249598e-06,                 0
          0,           0,        1724,      -5.571100768,      -8.372905376,      -8.844846982,                 0,       -10.9718652,      -6.194183702,                 0,   3.732076157e-05,      0.5328011741,  -5.066898803e-06,                 0
          0,           0,        1725,      -5.564213566,      -8.368128051,      -8.845222713,                 0,      -10.96394543,      -6.195864442,                 0,   3.759568232e-05,      0.5328170283,  -5.068547617e-06,                 0
          0,           0,        1726,      -5.557883422,      -8.363734079,      -8.845981126,                 0,      -10.95671267,      -6.197522989,                 0,   3.787417137e-05,      0.5328342308,  -5.070192658e-06,                 0
          0,           0,        1727,      -5.552117447,      -8.359731365,      -8.847127177,                 0,      -10.95016433,      -6.199158932,                 0,   3.815572103e-05,      0.5328527648,  -5.071830504e-06,                 0
          0,           0,        1728,      -5.546921667,      -8.356126498,      -8.848665317,                 0,      -10.94429795,      -6.200771909,                 0,   3.843982236e-05,      0.5328726105,  -5.073457698e-06,                 0
          0,           0,        1729,       -5.54230128,      -8.352924902,      -8.850599455,                 0,      -10.93911132,       -6.20236161,                 0,    3.87259662e-05,      0.5328937451,  -5.075070761e-06,                 0
          0,           0,        1730,      -5.538260872,      -8.350130971,      -8.852932903,                 0,       -10.9346027,       -6.20392777,                 0,    3.90136442e-05,      0.5329161424,  -5.076666198e-06,                 0
          0,           0,        1731,        -5.5348046,      -8.347748175,      -8.855668305,                 0,      -10.93077083,      -6.205470179,                 0,   3.930234979e-05,      0.5329397735,  -5.078240509e-06,                 0
          0,           0,        1732,      -5.531936345,      -8.345779152,      -8.858807552,                 0,      -10.92761511,      -6.206988681,                 0,   3.959157922e-05,      0.5329646063,  -5.079790203e-06,                 0
          0,           0,        1733,      -5.529659844,      -8.344225782,      -8.862351675,                 0,      -10.92513561,      -6.208483171,                 0,   3.988083254e-05,      0.5329906057,  -5.081311799e-06,                 0
          0,           0,        1734,      -5.527978799,      -8.343089237,       -8.86630071,                 0,      -10.92333317,      -6.209953599,                 0,   4.016961458e-05,       0.533017734,  -5.082801846e-06,                 0
          0,           0,        1735,      -5.526896962,      -8.342370025,      -8.870653549,                 0,      -10.92220944,      -6.211399972,                 0,   4.045743588e-05,      0.5330459504,  -5.084256923e-06,                 0
          0,           0,        1736,      -5.526418205,       -8.34206801,      -8.875407745,                 0,      -10.92176693,       -6.21282235,                 0,   4.074381368e-05,      0.5330752116,  -5.085673655e-06,                 0
          0,           0,        1737,      -5.526546581,       -8.34218242,        -8.8805593,                 0,      -10.92200907,       -6.21422085,                 0,   4.102827283e-05,      0.5331054718,  -5.087048721e-06,                 0
          0,           0,        1738,      -5.527286353,      -8.342711841,        -8.8861024,                 0,      -10.92294019,      -6.215595644,                 0,   4.131034668e-05,      0.5331366824,  -5.088378861e-06,                 0
          0,           0,        1739,      -5.528642025,      -8.343654191,      -8.892029117,                 0,       -10.9245656,       -6.21694696,                 0,   4.158957797e-05,      0.5331687927,  -5.089660889e-06,                 0
          0,           0,        1740,      -5.530618343,      -8.345006683,      -8.898329062,                 0,      -10.92689161,      -6.218275078,                 0,   4.186551973e-05,      0.5332017495,  -5.090891699e-06,                 0
          0,           0,        1741,       -5.53322028,      -8.346765774,      -8.904988988,                 0,       -10.9299255,      -6.219580333,                 0,   4.213773605e-05,      0.5332354976,  -5.092068273e-06,                 0
          0,           0,        1742,       -5.53645301,      -8.348927089,      -8.911992342,                 0,      -10.93367559,      -6.220863115,                 0,   4.240580295e-05,      0.5332699796,  -5.093187693e-06,                 0
          0,           0,        1743,      -5.540321843,       -8.35148534,      -8.919318758,                 0,      -10.93815118,      -6.222123863,                 0,    4.26693091e-05,      0.5333051364,  -5.094247147e-06,                 0
          0,           0,        1744,      -5.544832142,      -8.354434216,      -8.926943505,                 0,      -10.94336255,      -6.223363065,                 0,   4.292785663e-05,       0.533340907,  -5.095243937e-06,                 0
          0,           0,        1745,        -5.5499892,      -8.357766265,      -8.934836885,                 0,       -10.9493209,      -6.224581259,                 0,   4.318106183e-05,      0.5333772287,  -5.096175487e-06,                 0
          0,           0,        1746,      -5.555798075,      -8.361472746,      -8.942963598,                 0,       -10.9560383,       -6.22577903,                 0,    4.34285558e-05,      0.5334140375,  -5.097039349e-06,                 0
          0,           0,        1747,      -5.562263368,      -8.365543471,       -8.95128209,                 0,      -10.96352753,      -6.226957006,                 0,   4.366998515e-05,       0.533451268,  -5.097833213e-06,                 0
          0,           0,        1748,      -5.569388939,      -8.369966622,      -8.959743914,                 0,      -10.97180193,      -6.228115859,                 0,   4.390501261e-05,      0.5334888536,  -5.098554909e-06,                 0
          0,           0,        1749,      -5.577177533,      -8.374728549,      -8.968293155,                 0,      -10.98087511,      -6.229256297,                 0,   4.413331758e-05,      0.5335267265,  -5.099202418e-06,                 0
          0,           0,        1750,      -5.585630309,      -8.379813547,      -8.976865951,                 0,      -10.99076063,      -6.230379069,                 0,    4.43545967e-05,      0.5335648184,  -5.099773874e-06,                 0
          0,           0,        1751,      -5.594746226,      -8.385203617,      -8.985390219,                 0,      -11.00147145,      -6.231484957,                 0,   4.456856436e-05,      0.5336030599,  -5.100267572e-06,                 0
          0,           0,        1752,      -5.604521279,      -8.390878214,      -8.993785639,                 0,      -11.01301926,      -6.232574774,                 0,   4.477495314e-05,      0.5336413813,   -5.10068197e-06,                 0
          0,           0,        1753,      -5.614947531,      -8.396813985,      -9.001964017,                 0,      -11.02541349,      -6.233649361,                 0,   4.497351425e-05,      0.5336797125,  -5.101015696e-06,                 0
          0,           0,        1754,      -5.626011894,      -8.402984497,      -9.009830136,                 0,      -11.03866007,      -6.234709586,                 0,   4.516401791e-05,       0.533717983,  -5.101267552e-06,                 0
          0,           0,        1755,      -5.637694625,      -8.409359981,      -9.017283179,                 0,      -11.05275962,       -6.23575634,                 0,   4.534625368e-05,      0.5337561223,  -5.101436515e-06,                 0
          0,           0,        1756,      -5.649967463,      -8.415907091,      -9.024218818,                 0,      -11.06770516,      -6.236790531,                 0,   4.552003078e-05,      0.5337940602,  -5.101521742e-06,                 0
          0,           0,        1757,      -5.662791367,      -8.422588692,       -9.03053199,                 0,      -11.08347897,      -6.237813084,                 0,   4.568517831e-05,      0.5338317265,  -5.101522574e-06,                 0
          0,           0,        1758,      -5.676113796,      -8.429363714,      -9.036120314,                 0,       -11.1000485,      -6.238824937,                 0,    4.58415455e-05,      0.5338690515,  -5.101438534e-06,                 0
          0,           0,        1759,      -5.689865525,      -8.436187077,      -9.040888025,                 0,      -11.11736105,      -6.239827038,                 0,   4.598900182e-05,      0.5339059661,  -5.101269333e-06,                 0
          0,           0,        1760,      -5.703957003,      -8.443009723,      -9.044750196,                 0,      -11.13533693,      -6.240820341,                 0,   4.612743716e-05,      0.5339424019,  -5.101014867e-06,                 0
          0,           0,        1761,      -5.718274376,      -8.449778786,      -9.047636905,                 0,      -11.15386095,      -6.241805804,                 0,   4.625676185e-05,      0.5339782916,  -5.100675223e-06,                 0
          0,           0,        1762,      -5.732675409,      -8.456437936,      -9.049496989,                 0,      -11.17277224,      -6.242784382,                 0,   4.637690672e-05,      0.5340135686,  -5.100250672e-06,                 0
          0,           0,        1763,      -5.746985745,      -8.462927905,      -9.050300971,                 0,      -11.19185248,      -6.243757032,                 0,   4.648782308e-05,      0.5340481678,  -5.099741676e-06,                 0
          0,           0,        1764,      -5.760996177,      -8.469187252,      -9.050042844,                 0,      -11.21081391,      -6.244724702,                 0,   4.658948264e-05,      0.5340820252,  -5.099148882e-06,                 0
          0,           0,        1765,      -5.774461936,      -8.475153357,      -9.048740483,                 0,      -11.22928874,      -6.245688331,                 0,   4.668187743e-05,      0.5341150786,  -5.098473123e-06,                 0
          0,           0,        1766,      -5.787105215,      -8.480763646,       -9.04643465,                 0,      -11.24682385,       -6.24664885,                 0,    4.67650196e-05,      0.5341472672,  -5.097715416e-06,                 0
          0,           0,        1767,      -5.798622292,      -8.485957047,      -9.043186701,                 0,       -11.2628857,      -6.247607172,                 0,   4.683894127e-05,      0.5341785319,   -5.09687696e-06,                 0
          0,           0,        1768,      -5.808696349,      -8.490675609,      -9.039075275,                 0,      -11.27688152,      -6.248564195,                 0,   4.690369428e-05,      0.5342088158,  -5.095959131e-06,                 0
          0,           0,        1769,      -5.817016341,      -8.494866237,      -9.034192322,                 0,      -11.28820183,        -6.2495208,                 0,   4.695934985e-05,      0.5342380638,  -5.094963482e-06,                 0
          0,           0,        1770,      -5.823300857,      -8.498482438,      -9.028638876,                 0,       -11.2962839,      -6.250477844,                 0,   4.700599834e-05,       0.534266223,   -5.09389174e-06,                 0
          0,           0,        1771,      -5.827324217,      -8.501485984,       -9.02252093,                 0,      -11.30068808,      -6.251436164,                 0,   4.704374879e-05,      0.5342932427,  -5.092745797e-06,                 0
          0,           0,        1772,       -5.82894045,      -8.503848367,      -9.015945705,                 0,      -11.30116863,       -6.25239657,                 0,   4.707272857e-05,      0.5343190747,  -5.091527712e-06,                 0
          0,           0,        1773,       -5.82810024,      -8.505551933,      -9.009018492,                 0,      -11.29771774,      -6.253359846,                 0,   4.709308289e-05,      0.5343436731,    -5.0902397e-06,                 0
          0,           0,        1774,       -5.82485691,      -8.506590614,      -9.001840181,                 0,      -11.29056698,      -6.254326749,                 0,   4.710497431e-05,      0.5343669949,  -5.088884133e-06,                 0
          0,           0,        1775,      -5.819359985,      -8.506970184,      -8.994505464,                 0,      -11.28014567,      -6.255298006,                 0,   4.710858223e-05,      0.5343889994,   -5.08746353e-06,                 0
          0,           0,        1776,      -5.811837902,      -8.506708019,      -8.987101669,                 0,      -11.26701106,      -6.256274312,                 0,   4.710410229e-05,      0.5344096488,  -5.085980553e-06,                 0
          0,           0,        1777,       -5.80257386,       -8.50583239,      -8.979708142,                 0,      -11.25177182,      -6.257256334,                 0,   4.709174578e-05,      0.5344289082,  -5.084437998e-06,                 0
          0,           0,        1778,       -5.79187975,      -8.504381335,      -8.972396058,                 0,      -11.23502332,      -6.258244703,                 0,   4.707173899e-05,      0.5344467455,  -5.082838796e-06,                 0
          0,           0,        1779,      -5.780072436,      -8.502401218,      -8.965228572,                 0,      -11.21730378,      -6.259240018,                 0,   4.704432256e-05,      0.5344631315,  -5.081185995e-06,                 0
          0,           0,        1780,      -5.767455115,      -8.499945072,      -8.958261196,                 0,      -11.19907182,      -6.260242847,                 0,   4.700975075e-05,      0.5344780403,  -5.079482764e-06,                 0
          0,           0,        1781,      -5.754304729,      -8.497070852,      -8.951542337,                 0,      -11.18070067,       -6.26125372,                 0,    4.69682907e-05,      0.5344914488,  -5.077732378e-06,                 0
          0,           0,        1782,       -5.74086504,      -8.493839693,      -8.945113914,                 0,      -11.16248304,      -6.262273137,                 0,    4.69202217e-05,       0.534503337,  -5.075938213e-06,                 0
          0,           0,        1783,      -5.727344253,      -8.490314288,       -8.93901202,                 0,      -11.14464146,       -6.26330156,                 0,   4.686583438e-05,      0.5345136883,  -5.074103739e-06,                 0
          0,           0,        1784,      -5.713915841,      -8.486557423,      -8.933267577,                 0,       -11.1273403,      -6.264339421,                 0,   4.680542988e-05,      0.5345224891,   -5.07223251e-06,                 0
          0,           0,        1785,      -5.700721316,      -8.482630735,      -8.927906973,                 0,      -11.11069757,      -6.265387115,                 0,   4.673931907e-05,      0.5345297289,  -5.070328159e-06,                 0
          0,           0,        1786,      -5.687874012,      -8.478593709,      -8.922952653,                 0,       -11.0947952,      -6.266445005,                 0,   4.666782163e-05,      0.5345354007,  -5.068394385e-06,                 0
          0,           0,        1787,      -5.675463162,      -8.474502906,       -8.91842367,                 0,      -11.07968772,      -6.267513421,                 0,   4.659126523e-05,      0.5345395004,   -5.06643495e-06,                 0
          0,           0,        1788,      -5.663557874,      -8.470411414,      -8.914336168,                 0,      -11.06540915,       -6.26859266,                 0,    4.65099846e-05,      0.5345420274,  -5.064453666e-06,                 0
          0,           0,        1789,      -5.652210765,      -8.466368503,      -8.910703833,                 0,      -11.05197844,      -6.269682989,                 0,   4.642432066e-05,       0.534542984,  -5.062454387e-06,                 0
          0,           0,        1790,      -5.641461129,       -8.46241944,      -8.907538269,                 0,      -11.03940365,      -6.270784642,                 0,   4.633461959e-05,       0.534542376,  -5.060441002e-06,                 0
          0,           0,        1791,       -5.63133765,      -8.458605447,      -8.904849346,                 0,      -11.02768508,      -6.271897824,                 0,   4.624123192e-05,      0.5345402122,  -5.058417427e-06,                 0
          0,           0,        1792,      -5.621860655,      -8.454963766,      -8.902645486,                 0,      -11.01681773,      -6.273022711,                 0,   4.614451158e-05,      0.5345365046,  -5.056387592e-06,                 0
          0,           0,        1793,      -5.613043966,      -8.451527798,      -8.900933922,                 0,      -11.00679302,       -6.27415945,                 0,   4.604481499e-05,      0.5345312681,  -5.054355436e-06,                 0
          0,           0,        1794,      -5.604896407,      -8.448327302,      -8.899720908,                 0,      -10.99760017,      -6.275308162,                 0,    4.59425001e-05,      0.5345245209,  -5.052324896e-06,                 0
          0,           0,        1795,      -5.597423015,      -8.445388627,      -8.899011906,                 0,      -10.98922715,      -6.276468941,                 0,    4.58379255e-05,      0.5345162841,    -5.0502999e-06,                 0
          0,           0,        1796,      -5.590626012,      -8.442734961,      -8.898811731,                 0,      -10.98166141,      -6.277641856,                 0,   4.573144944e-05,      0.5345065818,  -5.048284357e-06,                 0
          0,           0,        1797,      -5.584505577,      -8.440386583,      -8.899124683,                 0,       -10.9748904,      -6.278826953,                 0,   4.562342892e-05,      0.5344954409,  -5.046282149e-06,                 0
          0,           0,        1798,      -5.579060457,      -8.438361118,      -8.899954642,                 0,      -10.96890198,      -6.280024256,                 0,   4.551421878e-05,      0.5344828911,  -5.044297122e-06,                 0
          0,           0,        1799,      -5.574288452,       -8.43667377,      -8.901305147,                 0,      -10.96368467,      -6.281233766,                 0,    4.54041708e-05,       0.534468965,  -5.042333078e-06,                 0
          0,           0,        1800,      -5.570186795,      -8.435337546,      -8.903179444,                 0,      -10.95922785,      -6.282455464,                 0,   4.529363278e-05,      0.5344536975,  -5.040393765e-06,                 0
          0,           0,        1801,      -5.566752448,       -8.43436346,      -8.905580529,                 0,      -10.95552189,      -6.283689314,                 0,   4.518294766e-05,      0.5344371265,  -5.038482873e-06,                 0
          0,           0,        1802,      -5.563982338,      -8.433760704,      -8.908511151,                 0,      -10.95255829,      -6.284935259,                 0,   4.507245271e-05,      0.5344192922,  -5.036604021e-06,                 0
          0,           0,        1803,      -5.561873532,      -8.433536815,      -8.911973808,                 0,      -10.95032968,      -6.286193229,                 0,   4.496247859e-05,      0.5344002369,  -5.034760754e-06,                 0
          0,           0,        1804,      -5.560423373,      -8.433697797,      -8.915970708,                 0,      -10.94882989,      -6.287463135,                 0,   4.485334864e-05,      0.5343800057,   -5.03295653e-06,                 0
          0,           0,        1805,      -5.559629588,      -8.434248237,      -8.920503716,                 0,      -10.94805402,      -6.288744876,                 0,   4.474537799e-05,      0.5343586454,   -5.03119472e-06,                 0
          0,           0,        1806,      -5.559490356,      -8.435191381,      -8.925574267,                 0,      -10.94799836,      -6.290038339,                 0,   4.463887284e-05,      0.5343362051,  -5.029478593e-06,                 0
          0,           0,        1807,      -5.560004363,      -8.436529201,      -8.931183245,                 0,      -10.94866047,      -6.291343395,                 0,    4.45341297e-05,      0.5343127357,  -5.027811314e-06,                 0
          0,           0,        1808,      -5.561170826,       -8.43826243,       -8.93733083,                 0,      -10.95003917,      -6.292659908,                 0,   4.443143469e-05,      0.5342882901,  -5.026195937e-06,                 0
          0,           0,        1809,      -5.562989509,      -8.440390571,      -8.944016305,                 0,       -10.9521345,      -6.293987731,                 0,   4.433106282e-05,      0.5342629227,  -5.024635397e-06,                 0
          0,           0,        1810,      -5.565460714,      -8.442911894,      -8.951237802,                 0,      -10.95494771,      -6.295326706,                 0,   4.423327741e-05,      0.5342366896,  -5.023132506e-06,                 0
          0,           0,        1811,       -5.56858525,      -8.445823396,      -8.958992003,                 0,       -10.9584813,      -6.296676669,                 0,   4.413832942e-05,      0.5342096484,  -5.021689946e-06,                 0
          0,           0,        1812,      -5.572364397,      -8.449120749,      -8.967273761,                 0,      -10.96273892,      -6.298037451,                 0,   4.404645691e-05,      0.5341818577,  -5.020310264e-06,                 0
          0,           0,        1813,      -5.576799828,      -8.452798215,       -8.97607565,                 0,      -10.96772536,      -6.299408872,                 0,    4.39578845e-05,      0.5341533777,  -5.018995866e-06,                 0
          0,           0,        1814,      -5.581893525,      -8.456848548,      -8.985387412,                 0,      -10.97344652,      -6.300790752,                 0,   4.387282285e-05,      0.5341242693,  -5.017749016e-06,                 0
          0,           0,        1815,      -5.587647646,      -8.461262857,      -8.995195302,                 0,      -10.97990931,      -6.302182903,                 0,   4.379146825e-05,      0.5340945946,  -5.016571827e-06,                 0
